timestamp,rawAccX,rawAccY,rawAccZ,rawGyroX,rawGyroY,rawGyroZ,rawKemiringanX,rawKemiringanY,offsetKemiringanX,offsetKemiringanY,kemiringanX,kemiringanY,gyroOffsetX,gyroOffsetY,gyroOffsetZ,kecepatanRotasiX,kecepatanRotasiY,kecepatanRotasiZ,label
1805170,-4220,-1376,-14328,436,-3137,4136,-174.51,16.34,-172.98,65.66,-1.53,-49.32,514.03,-233.62,33.35,-0.6,-22.16,31.32,jalan_bungkuk
1805375,-8500,312,-15080,3444,4633,2250,178.81,29.4,-172.98,65.66,351.8,-36.26,514.03,-233.62,33.35,22.37,37.15,16.92,jalan_bungkuk
1805580,-6196,132,-14508,1612,415,1209,179.48,23.13,-172.98,65.66,352.46,-42.54,514.03,-233.62,33.35,8.38,4.95,8.97,jalan_bungkuk
1805784,-4520,-2264,-15424,441,-4345,1743,-171.65,16.17,-172.98,65.66,1.33,-49.49,514.03,-233.62,33.35,-0.56,-31.38,13.05,jalan_bungkuk
1805989,-7588,-1980,-10740,3048,-6084,9479,-169.55,34.79,-172.98,65.66,3.43,-30.87,514.03,-233.62,33.35,19.34,-44.66,72.1,jalan_bungkuk
1806194,-5828,8348,-12240,17628,-4248,16814,145.7,21.47,-172.98,65.66,318.69,-44.19,514.03,-233.62,33.35,130.64,-30.64,128.1,jalan_bungkuk
1806399,-6328,-1324,-9500,8623,2086,7034,-172.07,33.41,-172.98,65.66,0.91,-32.25,514.03,-233.62,33.35,61.9,17.71,53.44,jalan_bungkuk
1806604,-7240,-1316,-13796,-104,-875,3814,-174.55,27.58,-172.98,65.66,-1.57,-38.08,514.03,-233.62,33.35,-4.72,-4.9,28.86,jalan_bungkuk
1806809,-10744,-708,-13108,2700,-1374,5150,-176.91,39.3,-172.98,65.66,-3.93,-26.36,514.03,-233.62,33.35,16.69,-8.71,39.06,jalan_bungkuk
1807013,-14364,468,-15852,6932,854,4471,178.31,42.17,-172.98,65.66,351.29,-23.49,514.03,-233.62,33.35,48.99,8.3,33.88,jalan_bungkuk
1807218,-11192,-1156,-13868,8283,36,8698,-175.23,38.81,-172.98,65.66,-2.25,-26.85,514.03,-233.62,33.35,59.31,2.06,66.14,jalan_bungkuk
1807423,-7904,-5508,-7920,5262,719,5186,-145.18,39.33,-172.98,65.66,27.8,-26.33,514.03,-233.62,33.35,36.24,7.27,39.33,jalan_bungkuk
1807628,-4220,-1804,-11096,-327,-1711,2489,-170.77,20.58,-172.98,65.66,2.22,-45.08,514.03,-233.62,33.35,-6.42,-11.28,18.75,jalan_bungkuk
1807833,-12860,3220,-11104,-12430,-7247,6242,163.83,48.04,-172.98,65.66,336.81,-17.62,514.03,-233.62,33.35,-98.81,-53.54,47.39,jalan_bungkuk
1808038,-12964,4512,-9016,11240,-1279,-6576,153.41,52.13,-172.98,65.66,326.4,-13.53,514.03,-233.62,33.35,81.88,-7.98,-50.45,jalan_bungkuk
1808242,-5896,-3856,-12916,5835,1038,666,-163.38,23.63,-172.98,65.66,9.6,-42.04,514.03,-233.62,33.35,40.62,9.71,4.83,jalan_bungkuk
1808447,-9096,-2664,-10156,-16,-4402,2501,-165.3,40.9,-172.98,65.66,7.68,-24.76,514.03,-233.62,33.35,-4.05,-31.82,18.84,jalan_bungkuk
1808653,-14148,-6432,-11144,-5031,1054,-2641,-150.01,47.71,-172.98,65.66,22.97,-17.95,514.03,-233.62,33.35,-42.33,9.83,-20.41,jalan_bungkuk
1808855,-10976,-2632,-11472,-4367,-1902,-5724,-167.08,43.0,-172.98,65.66,5.9,-22.66,514.03,-233.62,33.35,-37.26,-12.74,-43.95,jalan_bungkuk
1809061,-10204,1748,-10608,-465,-1124,-1365,170.64,43.5,-172.98,65.66,343.62,-22.16,514.03,-233.62,33.35,-7.47,-6.8,-10.67,jalan_bungkuk
1809267,-5740,-2244,-9432,1203,-444,-183,-166.62,30.63,-172.98,65.66,6.36,-35.03,514.03,-233.62,33.35,5.26,-1.61,-1.65,jalan_bungkuk
1809469,-11680,732,-8108,400,-4779,2054,174.84,55.12,-172.98,65.66,347.82,-10.54,514.03,-233.62,33.35,-0.87,-34.7,15.42,jalan_bungkuk
